season,match_date,team,manager,manager_start_date,points,points_last_5,points_last_10,matches_into_tenure_so_far,tenure_days_so_far,league_position_before_match,points_to_date,gd_to_date,expectation_baseline,expectation_source,expectation_gap,event_observed,event_type,tenure_total_duration_days,tenure_end_date
0910,19/09/2009,Wigan,Roberto Martínez,15/06/2009,0,6,6,5,96,6,6,-4,11,prior_finish,5,0,end_of_season,1443,28/05/2013
0910,08/03/2010,Wigan,Roberto Martínez,15/06/2009,3,3,7,27,266,2,25,-27,11,prior_finish,9,0,end_of_season,1443,28/05/2013
0910,06/02/2010,Wigan,Roberto Martínez,15/06/2009,1,4,8,22,236,11,22,-23,11,prior_finish,0,0,end_of_season,1443,28/05/2013
0910,30/01/2010,Wigan,Roberto Martínez,15/06/2009,0,4,9,21,229,9,22,-22,11,prior_finish,2,0,end_of_season,1443,28/05/2013
0910,13/03/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,7,20,28,255,1,61,39,3,prior_finish,2,1,sacked,720,22/05/2011
0910,24/10/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,9,21,9,115,1,21,11,3,prior_finish,2,1,sacked,720,22/05/2011
0910,10/02/2010,Chelsea,Carlo Ancelotti,01/07/2009,0,13,22,25,224,1,58,40,3,prior_finish,2,1,sacked,720,22/05/2011
0910,23/08/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,6,6,2,53,2,6,3,3,prior_finish,1,1,sacked,720,22/05/2011
0910,27/02/2010,Chelsea,Carlo Ancelotti,01/07/2009,0,10,21,27,241,1,61,41,3,prior_finish,2,1,sacked,720,22/05/2011
0910,26/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,1,8,20,18,178,1,41,28,3,prior_finish,2,1,sacked,720,22/05/2011
0910,16/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,10,19,16,168,1,37,27,3,prior_finish,2,1,sacked,720,22/05/2011
0910,29/08/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,9,9,3,59,2,9,5,3,prior_finish,1,1,sacked,720,22/05/2011
0910,20/09/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,15,15,5,81,1,15,9,3,prior_finish,2,1,sacked,720,22/05/2011
0910,09/05/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,12,22,37,312,1,83,63,3,prior_finish,2,1,sacked,720,22/05/2011
0910,21/11/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,12,24,12,143,1,30,21,3,prior_finish,2,1,sacked,720,22/05/2011
0910,21/03/2010,Chelsea,Carlo Ancelotti,01/07/2009,1,9,22,29,263,2,64,42,3,prior_finish,1,1,sacked,720,22/05/2011
0910,15/08/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,,,0,45,1,0,0,3,prior_finish,2,1,sacked,720,22/05/2011
0910,16/01/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,9,21,20,199,1,45,29,3,prior_finish,2,1,sacked,720,22/05/2011
0910,18/08/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,3,3,1,48,2,3,1,3,prior_finish,1,1,sacked,720,22/05/2011
0910,13/04/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,13,20,33,286,1,74,54,3,prior_finish,2,1,sacked,720,22/05/2011
0910,17/10/2009,Chelsea,Carlo Ancelotti,01/07/2009,0,12,21,8,108,1,21,12,3,prior_finish,2,1,sacked,720,22/05/2011
0910,08/11/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,9,24,11,130,1,27,20,3,prior_finish,2,1,sacked,720,22/05/2011
0910,20/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,1,10,22,17,172,1,40,28,3,prior_finish,2,1,sacked,720,22/05/2011
0910,02/05/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,12,22,36,305,1,80,61,3,prior_finish,2,1,sacked,720,22/05/2011
0910,20/02/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,10,21,26,234,1,58,39,3,prior_finish,2,1,sacked,720,22/05/2011
0910,17/04/2010,Chelsea,Carlo Ancelotti,01/07/2009,0,13,22,34,290,1,77,55,3,prior_finish,2,1,sacked,720,22/05/2011
0910,12/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,1,12,21,15,164,1,36,27,3,prior_finish,2,1,sacked,720,22/05/2011
0910,02/02/2010,Chelsea,Carlo Ancelotti,01/07/2009,1,13,21,23,216,1,54,38,3,prior_finish,2,1,sacked,720,22/05/2011
0910,28/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,6,21,19,180,1,42,28,3,prior_finish,2,1,sacked,720,22/05/2011
0910,04/10/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,12,18,7,95,1,18,10,3,prior_finish,2,1,sacked,720,22/05/2011
0910,27/03/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,10,20,31,269,2,68,47,3,prior_finish,1,1,sacked,720,22/05/2011
0910,30/01/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,11,21,22,213,1,51,37,3,prior_finish,2,1,sacked,720,22/05/2011
0910,12/09/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,12,12,4,73,1,12,8,3,prior_finish,2,1,sacked,720,22/05/2011
0910,03/04/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,10,20,32,276,2,71,53,3,prior_finish,1,1,sacked,720,22/05/2011
0910,31/10/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,9,24,10,122,1,24,16,3,prior_finish,2,1,sacked,720,22/05/2011
0910,07/02/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,13,19,24,221,1,55,38,3,prior_finish,2,1,sacked,720,22/05/2011
0910,27/01/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,11,21,21,210,1,48,34,3,prior_finish,2,1,sacked,720,22/05/2011
0910,29/11/2009,Chelsea,Carlo Ancelotti,01/07/2009,3,12,24,13,151,1,33,25,3,prior_finish,2,1,sacked,720,22/05/2011
0910,05/12/2009,Chelsea,Carlo Ancelotti,01/07/2009,0,15,24,14,157,1,36,28,3,prior_finish,2,1,sacked,720,22/05/2011
0910,24/03/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,7,20,30,266,1,65,42,3,prior_finish,2,1,sacked,720,22/05/2011
0910,25/04/2010,Chelsea,Carlo Ancelotti,01/07/2009,3,12,19,35,298,1,77,54,3,prior_finish,2,1,sacked,720,22/05/2011
0910,26/09/2009,Chelsea,Carlo Ancelotti,01/07/2009,0,15,18,6,87,1,18,12,3,prior_finish,2,1,sacked,720,22/05/2011
0910,16/12/2009,Portsmouth,Avram Grant,26/11/2009,0,4,4,3,20,8,11,-10,13,prior_finish,5,0,end_of_season,176,21/05/2010
0910,27/03/2010,Portsmouth,Avram Grant,26/11/2009,0,6,7,18,121,14,22,-30,13,prior_finish,-1,0,end_of_season,176,21/05/2010
0910,30/12/2009,Portsmouth,Avram Grant,26/11/2009,0,7,7,6,34,4,14,-11,13,prior_finish,9,0,end_of_season,176,21/05/2010
0910,24/04/2010,Portsmouth,Avram Grant,26/11/2009,1,2,8,22,149,12,24,-33,13,prior_finish,1,0,end_of_season,176,21/05/2010
0910,03/02/2010,Portsmouth,Avram Grant,26/11/2009,0,4,8,9,69,2,15,-16,13,prior_finish,11,0,end_of_season,176,21/05/2010
0910,09/05/2010,Portsmouth,Avram Grant,26/11/2009,0,6,9,24,164,19,28,-31,13,prior_finish,-6,0,end_of_season,176,21/05/2010
0910,20/02/2010,Portsmouth,Avram Grant,26/11/2009,0,2,6,12,86,10,16,-22,13,prior_finish,3,0,end_of_season,176,21/05/2010
0910,26/01/2010,Portsmouth,Avram Grant,26/11/2009,1,4,7,7,61,8,14,-14,13,prior_finish,5,0,end_of_season,176,21/05/2010
0910,28/11/2009,Portsmouth,Avram Grant,26/11/2009,0,,,0,2,14,7,-9,13,prior_finish,-1,0,end_of_season,176,21/05/2010
0910,12/12/2009,Portsmouth,Avram Grant,26/11/2009,1,3,3,2,16,18,10,-10,13,prior_finish,-5,0,end_of_season,176,21/05/2010
0910,19/12/2009,Portsmouth,Avram Grant,26/11/2009,3,4,4,4,23,14,11,-11,13,prior_finish,-1,0,end_of_season,176,21/05/2010
0910,01/05/2010,Portsmouth,Avram Grant,26/11/2009,3,3,9,23,156,10,25,-33,13,prior_finish,3,0,end_of_season,176,21/05/2010
0910,20/03/2010,Portsmouth,Avram Grant,26/11/2009,3,4,5,16,114,14,19,-26,13,prior_finish,-1,0,end_of_season,176,21/05/2010
0910,06/02/2010,Portsmouth,Avram Grant,26/11/2009,0,1,8,10,72,16,15,-17,13,prior_finish,-3,0,end_of_season,176,21/05/2010
0910,18/04/2010,Portsmouth,Avram Grant,26/11/2009,0,5,9,21,143,4,24,-32,13,prior_finish,9,0,end_of_season,176,21/05/2010
0910,14/04/2010,Portsmouth,Avram Grant,26/11/2009,1,4,8,20,139,6,23,-32,13,prior_finish,7,0,end_of_season,176,21/05/2010
0910,24/03/2010,Portsmouth,Avram Grant,26/11/2009,0,6,8,17,118,8,22,-25,13,prior_finish,5,0,end_of_season,176,21/05/2010
0910,03/04/2010,Portsmouth,Avram Grant,26/11/2009,1,3,7,19,128,14,22,-32,13,prior_finish,-1,0,end_of_season,176,21/05/2010
0910,27/02/2010,Portsmouth,Avram Grant,26/11/2009,3,1,5,13,93,10,16,-23,13,prior_finish,3,0,end_of_season,176,21/05/2010
0910,05/12/2009,Portsmouth,Avram Grant,26/11/2009,3,0,0,1,9,16,7,-12,13,prior_finish,-3,0,end_of_season,176,21/05/2010
0910,09/03/2010,Portsmouth,Avram Grant,26/11/2009,0,4,8,14,103,4,19,-22,13,prior_finish,9,0,end_of_season,176,21/05/2010
0910,15/03/2010,Portsmouth,Avram Grant,26/11/2009,0,4,5,15,109,2,19,-23,13,prior_finish,11,0,end_of_season,176,21/05/2010
0910,26/12/2009,Portsmouth,Avram Grant,26/11/2009,0,7,7,5,30,16,14,-9,13,prior_finish,-3,0,end_of_season,176,21/05/2010
0910,31/01/2010,Portsmouth,Avram Grant,26/11/2009,0,4,8,8,66,4,15,-14,13,prior_finish,9,0,end_of_season,176,21/05/2010
0910,09/02/2010,Portsmouth,Avram Grant,26/11/2009,1,1,8,11,75,8,15,-22,13,prior_finish,5,0,end_of_season,176,21/05/2010
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,563,5,29,6,10,prior_finish,5,1,sacked,1241,13/05/2013
0910,24/03/2010,Man City,Roberto Mancini,19/12/2009,0,9,18,13,95,2,56,19,10,prior_finish,8,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,563,7,26,5,10,prior_finish,5,1,sacked,1241,13/05/2013
0910,21/02/2010,Man City,Roberto Mancini,19/12/2009,1,7,19,9,64,1,48,16,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,14/03/2010,Man City,Roberto Mancini,19/12/2009,1,8,20,11,85,2,52,18,10,prior_finish,8,1,sacked,1241,13/05/2013
0910,28/12/2009,Man City,Roberto Mancini,19/12/2009,3,6,6,2,9,2,35,9,10,prior_finish,8,1,sacked,1241,13/05/2013
0910,06/02/2010,Man City,Roberto Mancini,19/12/2009,0,12,15,6,49,2,44,15,10,prior_finish,8,1,sacked,1241,13/05/2013
0910,03/04/2010,Man City,Roberto Mancini,19/12/2009,3,10,18,15,105,4,59,20,10,prior_finish,6,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,563,5,29,6,10,prior_finish,3,1,sacked,1241,13/05/2013
0910,09/02/2010,Man City,Roberto Mancini,19/12/2009,3,9,15,7,52,1,44,14,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,01/05/2010,Man City,Roberto Mancini,19/12/2009,3,10,18,19,133,1,66,28,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,16/02/2010,Man City,Roberto Mancini,19/12/2009,1,9,18,8,59,1,47,16,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,26/12/2009,Man City,Roberto Mancini,19/12/2009,3,3,3,1,7,3,32,7,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,09/05/2010,Man City,Roberto Mancini,19/12/2009,1,7,17,21,141,5,69,29,10,prior_finish,5,1,sacked,1241,13/05/2013
0910,16/01/2010,Man City,Roberto Mancini,19/12/2009,0,12,12,4,28,3,41,15,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,0,5,29,6,10,prior_finish,5,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,0,7,26,5,10,prior_finish,5,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,0,7,26,5,10,prior_finish,3,1,sacked,1241,13/05/2013
0910,31/01/2010,Man City,Roberto Mancini,19/12/2009,3,12,12,5,43,3,41,13,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,27/02/2010,Man City,Roberto Mancini,19/12/2009,3,8,20,10,70,3,49,16,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,11/01/2010,Man City,Roberto Mancini,19/12/2009,3,9,9,3,23,1,38,12,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,05/05/2010,Man City,Roberto Mancini,19/12/2009,0,10,20,20,137,1,69,30,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,11/04/2010,Man City,Roberto Mancini,19/12/2009,3,10,18,16,113,2,62,25,10,prior_finish,8,1,sacked,1241,13/05/2013
0910,29/03/2010,Man City,Roberto Mancini,19/12/2009,3,8,15,14,100,1,56,17,10,prior_finish,9,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,0,5,29,6,10,prior_finish,3,1,sacked,1241,13/05/2013
0910,21/03/2010,Man City,Roberto Mancini,19/12/2009,3,9,18,12,92,3,53,18,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,17/04/2010,Man City,Roberto Mancini,19/12/2009,0,12,21,17,119,3,65,29,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,24/04/2010,Man City,Roberto Mancini,19/12/2009,1,9,18,18,126,3,65,28,10,prior_finish,7,1,sacked,1241,13/05/2013
0910,19/12/2009,Man City,Roberto Mancini,19/12/2009,3,,,0,563,7,26,5,10,prior_finish,3,1,sacked,1241,13/05/2013
0910,20/01/2010,Bolton,Owen Coyle,08/01/2010,0,0,0,1,12,4,18,-12,13,prior_finish,9,1,sacked,1005,09/10/2012
0910,13/04/2010,Bolton,Owen Coyle,08/01/2010,0,3,10,15,95,2,32,-25,13,prior_finish,11,1,sacked,1005,09/10/2012
0910,06/03/2010,Bolton,Owen Coyle,08/01/2010,3,5,8,9,57,4,26,-19,13,prior_finish,9,1,sacked,1005,09/10/2012
0910,13/03/2010,Bolton,Owen Coyle,08/01/2010,3,7,11,11,64,9,29,-22,13,prior_finish,4,1,sacked,1005,09/10/2012
0910,06/02/2010,Bolton,Owen Coyle,08/01/2010,1,3,3,4,29,13,21,-15,13,prior_finish,0,1,sacked,1005,09/10/2012
0910,24/04/2010,Bolton,Owen Coyle,08/01/2010,1,3,12,17,106,7,35,-25,13,prior_finish,6,1,sacked,1005,09/10/2012
0910,09/05/2010,Bolton,Owen Coyle,08/01/2010,3,4,10,19,121,14,36,-26,13,prior_finish,-1,1,sacked,1005,09/10/2012
0910,26/01/2010,Bolton,Owen Coyle,08/01/2010,3,0,0,2,18,7,18,-14,13,prior_finish,6,1,sacked,1005,09/10/2012
0910,03/04/2010,Bolton,Owen Coyle,08/01/2010,0,6,11,14,85,11,32,-24,13,prior_finish,2,1,sacked,1005,09/10/2012
0910,30/01/2010,Bolton,Owen Coyle,08/01/2010,0,3,3,3,22,10,21,-13,13,prior_finish,3,1,sacked,1005,09/10/2012
0910,17/02/2010,Bolton,Owen Coyle,08/01/2010,1,4,4,6,40,2,22,-17,13,prior_finish,11,1,sacked,1005,09/10/2012
0910,27/02/2010,Bolton,Owen Coyle,08/01/2010,3,2,5,8,50,8,23,-20,13,prior_finish,5,1,sacked,1005,09/10/2012
0910,17/01/2010,Bolton,Owen Coyle,08/01/2010,0,,,0,9,6,18,-10,13,prior_finish,7,1,sacked,1005,09/10/2012
0910,27/03/2010,Bolton,Owen Coyle,08/01/2010,0,9,11,13,78,10,32,-20,13,prior_finish,3,1,sacked,1005,09/10/2012
0910,01/05/2010,Bolton,Owen Coyle,08/01/2010,0,4,13,18,113,7,36,-25,13,prior_finish,6,1,sacked,1005,09/10/2012
0910,09/02/2010,Bolton,Owen Coyle,08/01/2010,0,4,4,5,32,7,22,-15,13,prior_finish,6,1,sacked,1005,09/10/2012
0910,17/04/2010,Bolton,Owen Coyle,08/01/2010,3,3,10,16,99,12,32,-26,13,prior_finish,1,1,sacked,1005,09/10/2012
0910,09/03/2010,Bolton,Owen Coyle,08/01/2010,0,7,11,10,60,2,29,-18,13,prior_finish,11,1,sacked,1005,09/10/2012
0910,20/03/2010,Bolton,Owen Coyle,08/01/2010,0,9,14,12,71,7,32,-18,13,prior_finish,6,1,sacked,1005,09/10/2012
0910,21/02/2010,Bolton,Owen Coyle,08/01/2010,0,5,5,7,44,9,23,-17,13,prior_finish,4,1,sacked,1005,09/10/2012
0910,26/01/2010,Burnley,Brian Laws,13/01/2010,0,0,0,1,13,4,20,-21,17,promoted_assumed,13,1,sacked,350,29/12/2010
0910,01/05/2010,Burnley,Brian Laws,13/01/2010,0,3,4,16,108,9,27,-41,17,promoted_assumed,8,1,sacked,350,29/12/2010
0910,06/02/2010,Burnley,Brian Laws,13/01/2010,3,0,0,3,24,15,20,-23,17,promoted_assumed,2,1,sacked,350,29/12/2010
0910,27/02/2010,Burnley,Brian Laws,13/01/2010,0,3,3,6,45,9,23,-28,17,promoted_assumed,8,1,sacked,350,29/12/2010
0910,17/04/2010,Burnley,Brian Laws,13/01/2010,0,3,4,14,94,13,27,-36,17,promoted_assumed,4,1,sacked,350,29/12/2010
0910,21/02/2010,Burnley,Brian Laws,13/01/2010,0,3,3,5,39,10,23,-25,17,promoted_assumed,7,1,sacked,350,29/12/2010
0910,06/03/2010,Burnley,Brian Laws,13/01/2010,0,3,3,7,52,6,23,-29,17,promoted_assumed,11,1,sacked,350,29/12/2010
0910,20/03/2010,Burnley,Brian Laws,13/01/2010,0,1,4,10,66,12,24,-32,17,promoted_assumed,5,1,sacked,350,29/12/2010
0910,09/05/2010,Burnley,Brian Laws,13/01/2010,3,3,4,17,116,20,27,-42,17,promoted_assumed,-3,1,sacked,350,29/12/2010
0910,03/04/2010,Burnley,Brian Laws,13/01/2010,0,1,4,12,80,13,24,-34,17,promoted_assumed,4,1,sacked,350,29/12/2010
0910,25/04/2010,Burnley,Brian Laws,13/01/2010,0,3,4,15,102,8,27,-37,17,promoted_assumed,9,1,sacked,350,29/12/2010
0910,16/01/2010,Burnley,Brian Laws,13/01/2010,0,,,0,3,9,20,-18,17,promoted_assumed,8,1,sacked,350,29/12/2010
0910,30/01/2010,Burnley,Brian Laws,13/01/2010,0,0,0,2,17,13,20,-22,17,promoted_assumed,4,1,sacked,350,29/12/2010
0910,10/03/2010,Burnley,Brian Laws,13/01/2010,1,3,3,8,56,2,23,-31,17,promoted_assumed,15,1,sacked,350,29/12/2010
0910,09/02/2010,Burnley,Brian Laws,13/01/2010,0,3,3,4,27,5,23,-22,17,promoted_assumed,12,1,sacked,350,29/12/2010
0910,28/03/2010,Burnley,Brian Laws,13/01/2010,0,1,4,11,74,4,24,-33,17,promoted_assumed,13,1,sacked,350,29/12/2010
0910,13/03/2010,Burnley,Brian Laws,13/01/2010,0,1,4,9,59,13,24,-31,17,promoted_assumed,4,1,sacked,350,29/12/2010
0910,10/04/2010,Burnley,Brian Laws,13/01/2010,3,1,4,13,87,4,24,-39,17,promoted_assumed,13,1,sacked,350,29/12/2010
0910,03/05/2010,Hull,Iain Dowie,17/03/2010,1,1,4,7,47,4,28,-41,17,prior_finish,13,1,sacked,53,09/05/2010
0910,24/04/2010,Hull,Iain Dowie,17/03/2010,0,4,4,6,38,11,28,-40,17,prior_finish,6,1,sacked,53,09/05/2010
0910,21/04/2010,Hull,Iain Dowie,17/03/2010,0,4,4,5,35,2,28,-38,17,prior_finish,15,1,sacked,53,09/05/2010
0910,20/03/2010,Hull,Iain Dowie,17/03/2010,0,,,0,3,13,24,-34,17,prior_finish,4,1,sacked,53,09/05/2010
0910,27/03/2010,Hull,Iain Dowie,17/03/2010,3,0,0,1,10,13,24,-35,17,prior_finish,4,1,sacked,53,09/05/2010
0910,17/04/2010,Hull,Iain Dowie,17/03/2010,1,3,3,4,31,14,27,-38,17,prior_finish,3,1,sacked,53,09/05/2010
0910,10/04/2010,Hull,Iain Dowie,17/03/2010,0,3,3,3,24,3,27,-35,17,prior_finish,14,1,sacked,53,09/05/2010
0910,03/04/2010,Hull,Iain Dowie,17/03/2010,0,3,3,2,17,12,27,-33,17,prior_finish,5,1,sacked,53,09/05/2010
0910,09/05/2010,Hull,Iain Dowie,17/03/2010,1,2,5,8,53,18,29,-41,17,prior_finish,-1,1,sacked,53,09/05/2010
1011,22/05/2011,Man United,Alex Ferguson,06/11/1986,3,8,17,227,8963,1,77,39,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,19/09/2010,Man United,Alex Ferguson,06/11/1986,3,11,21,194,8718,2,8,6,2,prior_finish,0,0,end_of_season,9704,01/06/2013
1011,19/04/2011,Man United,Alex Ferguson,06/11/1986,1,9,21,222,8930,1,69,38,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,16/01/2011,Man United,Alex Ferguson,06/11/1986,1,13,24,210,8837,1,44,24,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,02/04/2011,Man United,Alex Ferguson,06/11/1986,3,9,19,220,8913,1,63,34,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,13/12/2010,Man United,Alex Ferguson,06/11/1986,3,11,20,205,8803,2,31,19,2,prior_finish,0,0,end_of_season,9704,01/06/2013
1011,01/01/2011,Man United,Alex Ferguson,06/11/1986,3,13,24,208,8822,1,38,22,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,26/12/2010,Man United,Alex Ferguson,06/11/1986,3,11,22,206,8816,1,34,20,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,25/01/2011,Man United,Alex Ferguson,06/11/1986,3,11,24,212,8846,1,48,29,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,09/04/2011,Man United,Alex Ferguson,06/11/1986,3,9,21,221,8920,1,66,36,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,24/10/2010,Man United,Alex Ferguson,06/11/1986,3,7,20,198,8753,3,14,7,2,prior_finish,-1,0,end_of_season,9704,01/06/2013
1011,23/04/2011,Man United,Alex Ferguson,06/11/1986,3,10,19,223,8934,1,70,38,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,28/08/2010,Man United,Alex Ferguson,06/11/1986,3,13,23,192,8696,3,4,3,2,prior_finish,-1,0,end_of_season,9704,01/06/2013
1011,06/03/2011,Man United,Alex Ferguson,06/11/1986,0,9,22,218,8886,1,60,35,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,08/05/2011,Man United,Alex Ferguson,06/11/1986,3,10,19,225,8949,1,73,38,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,30/10/2010,Man United,Alex Ferguson,06/11/1986,3,9,20,199,8759,3,17,8,2,prior_finish,-1,0,end_of_season,9704,01/06/2013
1011,27/11/2010,Man United,Alex Ferguson,06/11/1986,3,11,20,204,8787,1,28,13,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,06/11/2010,Man United,Alex Ferguson,06/11/1986,3,9,20,200,8766,1,20,10,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,16/10/2010,Man United,Alex Ferguson,06/11/1986,1,9,22,197,8745,2,13,7,2,prior_finish,0,0,end_of_season,9704,01/06/2013
1011,01/05/2011,Man United,Alex Ferguson,06/11/1986,0,13,19,224,8942,1,73,39,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,22/08/2010,Man United,Alex Ferguson,06/11/1986,1,15,25,191,8690,1,3,3,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,04/01/2011,Man United,Alex Ferguson,06/11/1986,3,13,24,209,8825,1,41,23,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,26/09/2010,Man United,Alex Ferguson,06/11/1986,1,11,24,195,8725,1,11,7,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,02/10/2010,Man United,Alex Ferguson,06/11/1986,1,9,24,196,8731,1,12,7,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,28/12/2010,Man United,Alex Ferguson,06/11/1986,1,13,24,207,8818,1,37,22,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,16/08/2010,Man United,Alex Ferguson,06/11/1986,3,13,25,190,8684,1,0,0,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,14/05/2011,Man United,Alex Ferguson,06/11/1986,1,10,19,226,8955,1,76,39,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,22/01/2011,Man United,Alex Ferguson,06/11/1986,3,11,22,211,8843,1,45,24,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,11/09/2010,Man United,Alex Ferguson,06/11/1986,1,13,23,193,8710,3,7,6,2,prior_finish,-1,0,end_of_season,9704,01/06/2013
1011,26/02/2011,Man United,Alex Ferguson,06/11/1986,3,12,23,216,8878,1,57,32,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,10/11/2010,Man United,Alex Ferguson,06/11/1986,1,11,20,201,8770,2,23,11,2,prior_finish,0,0,end_of_season,9704,01/06/2013
1011,01/03/2011,Man United,Alex Ferguson,06/11/1986,0,12,23,217,8881,1,60,36,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,19/03/2011,Man United,Alex Ferguson,06/11/1986,3,6,19,219,8899,1,60,33,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,12/02/2011,Man United,Alex Ferguson,06/11/1986,3,10,23,215,8864,1,54,31,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,01/02/2011,Man United,Alex Ferguson,06/11/1986,3,13,26,213,8853,1,51,30,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,13/11/2010,Man United,Alex Ferguson,06/11/1986,1,11,20,202,8773,1,24,11,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,05/02/2011,Man United,Alex Ferguson,06/11/1986,0,13,26,214,8857,1,54,32,2,prior_finish,1,0,end_of_season,9704,01/06/2013
1011,20/11/2010,Man United,Alex Ferguson,06/11/1986,3,11,18,203,8780,3,25,11,2,prior_finish,-1,0,end_of_season,9704,01/06/2013
1011,08/05/2011,Arsenal,Arsène Wenger,01/10/1996,0,8,17,225,5332,3,67,32,3,prior_finish,0,1,sacked,7894,13/05/2018
1011,24/04/2011,Arsenal,Arsène Wenger,01/10/1996,0,7,18,223,5318,1,64,32,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,24/10/2010,Arsenal,Arsène Wenger,01/10/1996,3,7,17,198,5136,2,14,8,3,prior_finish,1,1,sacked,7894,13/05/2018
1011,23/02/2011,Arsenal,Arsène Wenger,01/10/1996,3,13,21,216,5258,1,53,29,3,prior_finish,2,1,sacked,7894,13/05/2018
1011,22/05/2011,Arsenal,Arsène Wenger,01/10/1996,1,4,11,227,5346,4,67,29,3,prior_finish,-1,1,sacked,7894,13/05/2018
1011,01/01/2011,Arsenal,Arsène Wenger,01/10/1996,3,10,19,209,5205,3,36,17,3,prior_finish,0,1,sacked,7894,13/05/2018
